timestamps,fluorescence_detrended
467.2613115522,38.104533075033466
467.29464357015,39.190898885077765
467.3279755881,38.69136052903299
467.36130760605005,39.03253849060631
467.39463962400004,38.83677774080954
467.42797003305003,38.58974264762707
467.4612962901,38.61962306122104
467.49462254715,38.71590109859922
467.52794880420004,38.58135080792169
467.56127506125,38.96898961503403
467.5946013183,38.85201927195367
467.627927316,38.90018617791478
467.661252624,38.899573554661266
467.694577932,38.90517789297995
467.727803164,38.56577620123576
467.761128472,38.89635261059629
467.79445378,38.667262345979104
467.8277790572,38.68799942624706
467.86110424865,39.18520264565356
467.8944294401,39.058389063832855
467.92775463155,39.01449456366134
467.96107982300003,38.89789094110128
467.99440501445,38.62928589909736
468.027683366,38.50616097482271
468.060827189,38.435906763067635
468.093971012,39.44235749265556
468.127114835,38.757275096267335
468.160258658,38.911116117179446
468.19330295,39.058776338170304
468.226494249,38.34509218532882
468.259828548,38.98512866140402
468.29316284699996,38.74927150889098
468.326497146,38.9552201604703
468.359831445,38.99786063329517
468.393165744,39.073745204284386
468.42653891084996,38.62738147262231
468.46003299989997,38.688535521380004
468.49352708895,38.32761521829644
468.527021178,38.592254688434764
468.56051526705,38.779451002414746
468.5940093561,39.11879171547523
468.62728224700004,37.86393130790387
468.6602614015,38.59146508640427
468.693240556,38.66020347608822
468.7262197105,38.8089007497237
468.759198865,38.20358397670953
468.7921780195,38.49581870911048
468.82524099439996,38.276905911588955
468.8585874146,38.81778827244013
468.8919338348,38.37834204319155
468.925280255,38.35948809206994
468.95862667520004,39.089465860300045
468.9919730954,37.95311345243663
469.0253512246,38.98708248011451
469.05884033530003,38.68286998343525
469.0922288781,38.066454051084364
469.12571798880003,38.86425222487232
469.1592070995,38.73317444773258
469.1926962102,37.99432667700289
469.22615090364997,38.71124651064594
469.2594785926,38.75076286742516
469.29280628155,38.56366615292034
469.3261339705,38.53619065088508
469.35946165945,38.26203677056119
469.39278934839996,38.46888853325101
469.4261169442,38.94517138481737
469.4594441836,38.17423798669925
469.49277142299997,38.77437065731798
469.5260986624,39.19197290039762
469.55932582,38.871868934994204
469.5926530594,38.5095505521852
469.6259753818,38.600527853594926
469.6592778127,38.143591580496086
469.6925802436,38.72813534891721
469.7258826745,38.68120459983796
469.75918510540004,37.93834620856413
469.79248753630003,38.6194828133409
469.8257997048,38.847035679122435
469.85915280165,38.733072982483925
469.8925058985,38.837245144873584
469.92585899535,38.84288270248566
469.9592120922,38.051712950547575
469.9924650296,38.4317687262789
470.0257783514,38.8702456171433
470.0589143156,38.71912955484268
470.0920502798,39.030117317026175
470.125186244,39.29197462055186
470.1583222082,38.74429497158442
470.1914581724,38.64911374030214
470.2246319379,38.25213557788916
470.2579812552,38.444283031037386
470.2913305725,38.69895240132148
470.3246798898,38.995300183187155
470.3580292071,38.63558391478127
470.3913785244,38.94653241720963
470.42469180060004,39.11486749253502
470.4577310462,38.86224594037877
470.4908698076,39.090618597227426
470.524008569,39.41113811231161
470.55714733039997,38.79143677963733
470.5902860918,38.9794317748023
470.6234541239,38.874865224576105
470.65677338795,39.00301331334547
470.690092652,39.08792084121973
470.72341191605,39.18635813321052
470.7567311801,38.87861312297203
470.79005044415,39.01600417018377
470.8233728698,38.8861441901893
470.85671238025,39.57290311737509
470.88995177205,38.98509824330532
470.9232912825,38.70036247233708
470.95663079294997,38.520835087001274
470.98997030339996,39.23383145625451
471.023309635,37.818958208819
471.05664793,38.98275449905168
471.08998622499996,38.79858839976649
471.12332452,38.417918651501914
471.156662815,38.44593553166164
471.19000111,39.2665845056376
471.22335659995,38.33244507202481
471.256816723,38.93609688200613
471.29027684605,38.94792033749681
471.3237369691,38.805648135333925
471.3570966113,38.58716113519631
471.39055673435,38.76437553611823
471.4239584606,38.87475166555187
471.45697662605,38.62141452380095
471.4899947915,39.26297388289766
471.52301295695,38.53753170237414
471.5560311224,39.083401275991015
471.58904928785,38.15873842680574
471.622129439,38.289837863373776
471.65563906250003,38.70588278302009
471.689148686,38.23352952760082
471.7226583095,38.69489494922602
471.75616793300003,38.194024916118934
471.7896775565,38.21124703478406
471.82304206905,38.235719935895744
471.8561718894,37.957247696905654
471.88930170975,38.642744685792756
471.9224315301,39.12576421706917
471.95556135045,38.7940359358134
471.9886911708,38.88023730204529
472.02184082315,38.236625090970215
472.0551491315,38.87647444937553
472.08845743985,38.429515602173545
472.1217657482,39.29276698228435
472.15507405655,38.77966319084088
472.1883823649,38.87751654504048
472.22169348725,39.01439329884804
472.25492846345,39.114827296560435
472.288263545,38.58954699307021
472.32159862655,38.6098170371175
472.3549337081,39.217480843311584
472.38826878965,38.95745265756049
472.42160350800003,39.12703091156324
472.45493481,38.90399194229224
472.488266112,38.945928523487446
472.521597414,39.463167803888766
472.554928716,39.268854467636466
472.58826001799997,38.8510332538024
472.62158972099996,38.3894870301205
472.6549032741,38.391433204119565
472.6882168272,39.00115888547682
472.7214303396,38.410344982697545
472.7547438927,39.05211985301746
472.78805744579995,38.586262091709344
472.82137204245,38.89682016098932
472.854698466,39.11122402331758
472.88802488954997,38.912697403361335
472.9213513131,38.72411475210608
472.95467773665,38.57416259329122
472.9880041602,38.75028981027521
473.02133141,38.82202307572315
473.0546688392,38.657591302290314
473.0880062684,38.86775422538583
473.1213436976,39.03963953085825
473.1546811268,38.783182979507274
473.1879184436,38.239444447122764
473.22124471440003,38.64780381681878
473.254413246,38.465044383574565
473.2875817776,38.31027244041621
473.3207503092,38.2867098809557
473.35391884079996,38.64147660905886
473.3870873724,38.37919985281027
473.420275269,38.67174316841942
473.45376622785,39.34160106302353
473.4872571867,38.47459659600587
473.52074814555,39.22076181112463
473.5542391044,39.19548748626888
473.58773006325,38.73820919913229
473.6211029531,39.10557215265265
473.654251205,39.34041158272669
473.6873994569,38.91586439151085
473.7205477088,38.30447620308539
473.7536959607,38.77618262566136
473.7868442126,38.48850395372908
473.82000021575,38.87262304891749
473.8533205454,38.53931872012113
473.88664087505,38.67364193199621
473.9199612047,38.929752230741855
473.95328153434997,38.17225456660991
473.98660186399997,38.03897776680528
474.01992302434996,38.31674510433363
474.05326463269995,38.14927911367518
474.0865061161,38.150944419153866
474.11984772445,38.41388503352131
474.15318933279997,38.69734396855255
474.18653094115,38.5117239039913
474.219866331,38.64483993413205
474.2530008633,38.77934739374775
474.28613539559996,38.22390869768942
474.3192699279,38.492249127019
474.3524044602,38.368948912749545
474.38553899249996,38.96457324072807
474.41867858999996,38.85190653508278
474.45202396125,38.36435715182662
474.4853693325,38.653353313915844
474.51871470375,39.145210329267606
474.55195993875,38.58868079217597
474.58530531,38.68234639849748
474.61865278775,38.659433924655005
474.6521384519,39.17610563291125
474.68562411605,38.19297858899568
474.71910978020003,38.45532256859862
474.75259544435,38.6523084094221
474.7860811085,39.08733424408999
474.81956530909997,39.16933561977689
474.8528885192,38.77328583390149
474.8862117293,39.26299256498597
474.9195349394,39.10984558383763
474.9528581495,38.94452497498442
474.9860812899,39.21208383931166
475.0194045,38.761914114374584
475.05271670445,38.57444640349984
475.0860289089,38.655112835892965
475.11934111335,38.55276061033951
475.1526533178,38.61126179745117
475.18596552225,38.992321414616946
475.2192777267,39.029679696510954
475.252611893,39.482102817748654
475.285946192,39.26424455670527
475.319280491,39.41000994297666
475.35261478999996,38.387496663629335
475.38594908899995,39.012828681364574
475.419283388,39.03929808022146
475.45233933239996,38.62613032436602
475.48549266255,39.52848288480015
475.5186459927,39.26262926035777
475.55179932285,38.55165676212859
475.584952653,39.224853873077286
475.61810598315,39.050870648434135
475.651440064,39.155260219601224
475.684778026,38.667855808312645
475.71811598799997,38.734424626780964
475.75145395,39.286355530285114
475.784791912,39.1215344138989
475.81812987399996,38.95757831283281
475.8514677064,39.3486177815844
475.8848055352,38.90630900941682
475.9180432504,38.98368315507559
475.9513810792,38.74632096837064
475.984718908,38.9645242684478
476.0180567368,39.367674616884514
476.05136302735,38.89985618145933
476.0846681389,39.27857918585898
476.11797325045,39.241590822764294
476.151278362,38.47021891229746
476.18458347355,38.922097426924374
476.2178885851,38.76593898290973
476.2512148942,38.992870594711526
476.28454213360004,38.57502208440493
476.317869373,39.113234974504486
476.3510965306,39.41645396745637
476.38442377,38.999361833333666
476.41775100940004,38.68702418522698
476.4510844582,39.134744978512046
476.48441824105,39.323031110459084
476.5177520239,38.86844447101406
476.55108580675,39.02344554021078
476.5844195896,38.75140178050489
476.61775337244995,38.52415309697896
476.65076500699996,38.47862423358267
476.6837571485,38.7626499684454
476.71674929,38.24440580845621
476.74974143149996,38.64836379981078
476.782733573,39.26147310052116
476.81562663899996,38.53330341303293
476.84891535009996,38.84431738412759
476.8822250404,38.46024682562566
476.91553473069996,38.3864704609687
476.948844421,38.64172989811972
476.98215411129996,39.06808904118427
477.0154638016,38.85345224836942
477.04881577854997,38.695802308057985
477.0821710399,38.60021658260733
477.11552630125,37.949076511523245
477.1488815626,38.41396717811028
477.18223682395,38.514278688866334
477.2155920853,38.9603229337365
477.24896590870003,39.130601805107254
477.28245037405003,39.150134376761514
477.31593483940003,38.98808645099778
477.34941930475003,38.65925523880591
477.38290377010003,39.0209825068398
477.41638823545003,38.93965848366735
477.4495535616,38.504329647856444
477.48268844355005,38.792522092232716
477.51582332550004,38.51663053144792
477.54895820745,38.82275405637452
477.5820930894,38.968735684886845
477.61522797135,38.838917610884586
477.6485514674,38.48804074042562
477.68189432450004,38.30276660334704
477.71513705290005,38.28358729589218
477.74847991,38.794669078122695
477.78182276710004,38.47735411342048
477.8151656242,38.84928919163226
477.84864026555005,38.91998053863988
477.88212989240003,38.81650335005167
477.91561951925,38.798482107364634
477.9491091461,38.71040686214407
477.98259877295004,38.57346062860174
478.0160883998,38.8586135608419
478.0491229484,38.67492785398445
478.082102336,38.619628697533976
478.1150817236,38.857305020008695
478.14806111120004,38.424364292407276
478.1809414616,38.98101235608964
478.2139208492,39.02549445060907
478.2472189622,38.47214010506955
478.2805593551,39.093105081485206
478.313899748,38.55260065334472
478.3472401409,38.61516844691994
478.38058053379996,38.56200887144165
478.4139209267,38.638494699421855
478.4473877264,38.926065903079554
478.48087227499997,38.73278598978994
478.5143568236,39.1319619972016
478.54784137219997,38.249242424144754
478.5813259208,39.08933842203743
478.61470991519997,39.08941429781521
478.6480479697,38.6964724626617
478.68136372059996,38.658212654420595
478.7146794715,38.94596742343556
478.7479952224,38.87193159422015
478.7813109733,38.95177975813357
478.81462672419997,39.26940855243342
478.847809221,38.825668654904604
478.88097036,38.5115703502656
478.914131499,38.627593527727
478.94729263799996,38.48129433992712
478.980453777,38.46190542265851
479.013614916,39.16802907113752
479.04692418375,39.15515387208435
479.08015829674997,38.69423014317621
479.1134925125,38.653944560732846
479.14682672825,39.318167822070045
479.180160944,38.22093465648597
479.21349515975004,38.851575356022906
479.2468210565,38.92081761262542
479.28014544875,38.14057930378493
479.31346984099997,38.646915422471324
479.34679423324997,38.39815803074624
479.38011862549996,38.53088854980213
479.41344301774996,38.60206422480603
479.44676490399996,38.47288729604212
479.4800863159,38.94659567884335
479.5134077278,38.39655286837664
479.5466290754,38.47570533710377
479.5799504873,38.48545613097282
479.6132718992,38.91533390628339
479.6466009286,38.52799964355377
479.67993149800003,38.613419926329584
479.7132620674,38.41217245265835
479.7465926368,38.64249605340006
479.7799232062,38.09739762582088
479.8132537756,38.55836368144479
479.84656087375,38.506110925887505
479.8798630216,38.447692734686576
479.91316516945,38.91926099412171
479.9464673173,38.68494534315809
479.9796694587,38.816591790389815
480.01297160654997,39.019797259938244
480.04632057919997,38.34137190224307
480.079680053,38.820649061103325
480.1130395268,38.50172663720275
480.14639900059996,38.87474745310007
480.1797584744,38.469515738824654
480.21311794819997,38.90478683524568
480.2463001535,38.83773008469712
480.27944099615,39.00380004679808
480.3125818388,38.61118001041565
480.34572268145,38.910129375256744
480.3788635241,39.05996515821572
480.41200436675,38.57263117672401
480.44517864,38.571273488203246
480.4784853,38.39047156071953
480.51179196000004,38.96070253689951
480.54509862000003,38.608351915082636
480.57840528,38.830356493657185
480.61171194,38.79068340548402
480.64503730900003,38.93303153391225
480.6783674788,38.9179271548691
480.7116976486,39.23689782601999
480.7450278184,38.9697203115733
480.7783579882,39.07892665527836
480.811688158,38.98507197217356
480.8450095699,38.918598309670244
480.8783286508,38.960850272552804
480.91154767439997,38.554656993193476
480.9448667553,38.199896401571856
480.9781858362,38.67946644719876
481.0115049171,38.3095216103467
481.044833501,38.77090142988187
481.07816475305,38.216846109953636
481.1114960051,38.75900039572696
481.14482725715,38.61266198646831
481.1781585092,38.71987418691287
481.21148976125,38.68393518460828
481.2448421435,38.45417054136972
481.27820066825,38.803228115154916
481.311559193,38.6914045371149
481.34481754200004,39.07903458537332
481.37817606675003,38.29765741427449
481.4115345915,38.298067244080656
481.44471332850003,38.82038019446808
481.4778370716,38.79090394395088
481.5109608147,38.96844662880679
481.5440845578,38.83153531841899
481.5772083009,38.467518951067106
481.610332044,38.75199261981585
481.64373541534997,38.14170147266157
481.67722720669997,38.83914489954392
481.71071899804997,37.89572594640835
481.7442107894,38.523850771993274
481.77770258075,38.32945733435344
481.81109379615,38.41714844750062
481.844477225,38.74412702310277
481.87782467750003,38.98640700798406
481.91117213,38.734629424163934
481.9445195825,38.60393327950163
481.97786703500003,38.23297137580169
482.0112144875,39.147222076392005
482.04442064200003,38.397169085176635
482.07757836775,38.88347005625489
482.1107360935,38.08956538908739
482.14389381925,38.15695746433586
482.177051545,38.611994396304574
482.21020927075,38.52496198240324
482.2433604529,39.31417611037355
482.2764097747,38.98197518992981
482.30955864265,38.69014053239762
482.3427075106,38.99100978455175
482.37585637855,39.29330105581342
482.40900524650004,39.07629291092607
482.4422883112,39.34796951155693
482.4756210784,38.8499347093146
482.5089538456,38.497567075045914
482.5422866128,39.1842687086504
482.57561938,38.665811247381065
482.6089521472,38.571264973510395
482.64226914094996,38.37351501916437
482.6755801133,38.12775623936931
482.7087910527,38.50225493080188
482.74210202505,37.8306063696309
482.7754129974,38.40481418773803
482.80872396975,38.37758834635061
482.8421691741,38.980419934625615
482.87566795845,38.4756685719934
482.90916674280004,38.193164428421426
482.94266552715004,38.61675989067396
482.97616431150004,38.66612124932383
483.00966309585004,38.81763552858641
483.04304069420004,38.928274469473884
483.07636848305003,37.88259388892616
483.1096962719,38.346067725220976
483.14302406075,38.248799280649706
483.17625176615,38.735182476400176
483.209579555,38.508845852800775
483.2426707673,38.2778773312834
483.2756604446,38.96101241628768
483.30865012190003,38.508660043649726
483.3416397992,38.868020988805185
483.3746294765,38.318861334806876
483.4076191538,38.43462544839897
483.44083055645,38.58162726419669
483.47413986379996,38.86594206935429
483.50744917115,38.53983960903379
483.5407584785,38.97288775461788
483.57406778585,38.90501570561419
483.6073770932,38.92599091836626
483.640603712,38.19472986655158
483.67393834399996,38.21685159953119
483.707272976,38.46544342838482
483.740607608,38.293868390510546
483.77394224,38.32335756529858
483.807276872,38.22171948575236
483.8407271143,39.013238514953436
483.87423209245003,38.501049571403215
483.9077370706,38.81371939733354
483.94124204875,38.80796414903873
483.9747470269,38.58625803945366
484.00825200505,38.64000274122998
484.04163429839997,38.88680079371851
484.0748568246,38.281943945254405
484.10817941865,38.66340292976849
484.1415020127,38.63851188451184
484.17482460675,38.66306228316131
484.2081472008,38.965161578397584
484.2414761707,39.074949693604445
484.2748083718,38.23297380924571
484.3081405729,38.260065224437504
484.341472774,38.78020922999512
484.3748049751,38.83453589212446
484.4081371762,39.047217421806735
484.4413361815,38.77120486913448
484.47446585200004,38.859258549336886
484.5075955225,39.00794599810211
484.54062570450003,38.42375677870613
484.573755375,39.12629462068467
484.6068850455,39.3916329801359
484.6401565848,38.93712186345095
484.6735049697,38.96160236588804
484.7068533546,38.49492067914095
484.7402017395,39.11363396292096
484.7735501244,39.05971227977137
484.80689850929997,39.06689739023346
484.8401161402,39.16756844498521
484.87326106209997,38.733406657692825
484.906405984,39.21701822981545
484.9395509059,38.99465438234343
484.9726958278,38.92216914998777
485.0057412154,39.03692749275242
485.03900960395003,39.735314603795565
485.0723493808,38.915882424322234
485.10568915765003,39.31176236331086
485.1390289345,39.24782166958357
485.17236871135003,39.03656415812458
485.2057084882,39.10765444103718
485.2390313256,39.292696522514476
485.2723441128,39.38280139527494
485.3056569,39.04809692825768
485.3389696872,39.295052848311926
485.3722824744,39.366695889122816
485.40559526159996,39.44009285395553
485.43881487019996,39.37683126751072
485.4721387463,39.36926723969411
485.5054626224,39.24963801444458
485.5387864985,39.431433887458766
485.57211037459996,39.19605363221648
485.6054342507,38.8715383256643
485.6388734582,39.431612333322946
485.67238559585,39.07747423335962
485.7058977335,38.79199985003521
485.73940987115,39.36163480131176
485.7729220088,38.960710752514515
485.80643414645,39.184438732982386
485.8397278918,38.961403795491734
485.8728800065,38.66058634804347
